employee_id,week_number,date,burnout_score,hours_worked,workload_rating,manager_support,peer_support,sleep_quality,energy_level,stress_level,mood_score,job_satisfaction,meeting_participation,collaboration_score,missed_deadlines,sick_days,has_life_stressor
EMP0129,21,2025-04-04,0.963,43.1,4.6,6.7,5.4,1.0,2.3,10.0,2.5,1.0,2.7,1.0,3,1,0
EMP0129,22,2025-04-11,1.0,46.4,5.3,5.4,5.1,1.0,1.0,9.8,1.0,1.0,1.8,3.4,2,0,0
EMP0129,23,2025-04-18,1.0,40.4,6.0,4.5,6.0,1.0,1.0,10.0,1.0,1.0,1.0,1.4,2,0,1
EMP0129,24,2025-04-25,1.0,47.2,9.8,8.3,7.1,1.0,1.0,9.2,1.0,1.0,1.6,1.0,3,0,0
EMP0129,25,2025-05-02,0.947,40.7,7.9,6.7,5.3,1.5,1.0,10.0,1.1,1.0,4.1,3.5,1,0,0
EMP0129,26,2025-05-09,0.926,41.8,5.8,6.8,7.1,2.1,1.0,8.3,1.0,1.0,4.4,1.0,2,0,0
EMP0129,27,2025-05-16,0.946,36.3,7.7,5.5,5.5,1.0,1.0,10.0,1.0,1.0,3.7,3.3,3,0,0
EMP0129,28,2025-05-23,1.0,52.2,5.7,8.0,7.7,1.7,1.1,10.0,2.4,1.0,1.0,1.6,1,2,0
EMP0129,29,2025-05-30,1.0,41.9,3.5,8.2,5.3,1.0,1.0,10.0,1.0,1.0,1.0,1.4,3,0,0
EMP0129,30,2025-06-06,1.0,43.1,4.9,9.6,6.6,1.0,1.0,10.0,2.6,1.0,2.6,2.3,1,0,0
EMP0129,31,2025-06-13,1.0,49.4,5.1,7.3,8.0,1.0,1.0,9.3,1.0,1.0,2.0,1.1,2,0,0
EMP0129,32,2025-06-20,1.0,53.9,6.6,5.3,6.1,1.1,1.0,9.8,1.0,1.0,2.7,2.7,6,0,0
EMP0129,33,2025-06-27,1.0,46.6,5.5,5.4,2.9,1.0,1.0,8.3,1.0,1.0,2.2,2.1,4,1,1
EMP0129,34,2025-07-04,0.857,39.2,3.5,8.3,10.0,1.0,1.6,8.7,4.1,1.0,3.9,3.2,2,0,0
EMP0129,35,2025-07-11,0.787,46.8,5.8,9.1,7.4,2.2,1.7,8.6,4.0,2.3,2.2,4.2,3,0,0
EMP0129,36,2025-07-18,0.805,42.2,7.0,7.6,6.2,1.0,2.5,8.5,1.0,1.0,1.7,3.8,4,1,0
EMP0129,37,2025-07-25,0.836,47.9,3.6,7.7,5.7,1.2,1.3,8.5,3.0,1.0,3.8,3.5,1,0,0
EMP0129,38,2025-08-01,0.794,39.2,7.5,9.0,7.4,2.6,1.7,7.9,3.5,1.4,6.5,4.1,1,2,0
EMP0129,39,2025-08-08,1.0,48.4,5.2,8.5,6.7,1.0,1.0,9.8,1.0,1.0,2.9,1.0,0,1,1
EMP0129,40,2025-08-15,0.955,41.5,6.1,8.3,8.9,1.0,1.0,10.0,1.1,1.0,3.4,1.7,2,0,0
EMP0129,41,2025-08-22,0.855,42.5,5.6,6.4,6.1,2.2,2.6,8.7,1.5,1.0,5.3,4.0,2,0,0
EMP0129,42,2025-08-29,0.944,50.1,3.5,6.6,9.3,1.0,1.6,9.1,1.0,1.0,2.7,1.0,1,0,1
EMP0129,43,2025-09-05,1.0,51.1,7.0,6.9,7.7,1.0,1.0,10.0,1.0,1.0,2.7,3.3,1,2,0
EMP0129,44,2025-09-12,1.0,28.1,7.0,8.0,8.7,1.0,1.0,10.0,1.1,1.0,2.4,2.4,2,2,0
EMP0129,45,2025-09-19,1.0,49.2,4.2,7.7,8.9,1.1,1.5,10.0,1.0,1.0,1.0,1.1,3,0,1
EMP0129,46,2025-09-26,1.0,40.0,6.4,5.5,7.6,1.0,1.0,9.8,1.0,1.0,2.5,3.1,3,0,0
EMP0129,47,2025-10-03,0.965,37.2,6.3,6.4,7.9,1.0,1.1,8.7,1.0,1.0,3.3,2.8,2,1,0
EMP0129,48,2025-10-10,0.934,45.6,6.2,8.0,6.5,1.0,1.7,9.8,1.4,1.0,2.8,2.5,1,3,0
EMP0129,49,2025-10-17,0.883,41.1,5.7,9.0,7.1,1.0,2.3,8.8,1.0,1.5,1.0,2.1,3,0,0
EMP0129,50,2025-10-24,0.966,47.8,7.5,8.1,9.0,1.0,2.1,9.3,1.0,1.0,1.0,2.4,2,1,0
EMP0129,51,2025-10-31,0.977,41.0,3.6,9.0,6.1,1.0,2.4,8.8,1.0,1.0,1.9,1.8,0,2,0
EMP0129,52,2025-11-07,1.0,51.6,7.5,6.1,8.5,1.4,1.0,9.6,1.0,1.0,3.3,3.0,5,0,0
EMP0130,1,2024-11-15,0.207,45.7,7.8,7.5,5.1,9.6,6.9,2.0,8.4,8.5,9.1,8.6,2,0,0
EMP0130,2,2024-11-22,0.264,27.2,5.2,6.1,5.8,6.9,9.4,1.2,4.0,7.4,9.2,6.6,0,0,0
EMP0130,3,2024-11-29,0.53,39.6,7.3,4.3,7.2,5.0,3.5,5.2,7.4,5.0,8.4,4.4,0,0,1
EMP0130,4,2024-12-06,0.639,30.6,6.8,6.6,5.7,3.7,4.9,5.8,2.4,2.2,3.7,7.5,0,0,0
EMP0130,5,2024-12-13,0.676,29.7,7.1,6.4,8.2,3.4,3.7,5.7,2.4,2.4,5.3,5.0,1,0,0
EMP0130,6,2024-12-20,0.695,24.4,4.5,10.0,6.9,1.6,2.2,7.0,1.4,1.0,4.8,5.1,1,0,0
EMP0130,7,2024-12-27,0.749,33.0,5.1,6.7,10.0,1.8,3.4,7.6,1.6,2.2,4.2,3.7,1,0,0
EMP0130,8,2025-01-03,0.915,42.7,6.0,7.3,8.1,1.0,1.0,8.2,2.6,1.0,1.9,2.4,2,0,1
EMP0130,9,2025-01-10,0.831,33.5,6.6,7.3,4.9,1.8,1.2,7.7,1.8,1.0,3.1,2.5,2,2,0
EMP0130,10,2025-01-17,0.799,36.2,7.1,8.7,5.6,1.6,1.2,8.7,1.7,1.5,3.4,4.0,1,0,0
EMP0130,11,2025-01-24,0.748,38.0,5.5,6.7,8.7,1.0,2.7,6.4,2.1,1.6,1.7,3.7,1,1,0
EMP0130,12,2025-01-31,0.984,31.2,4.5,4.4,7.2,1.0,1.0,10.0,1.0,1.0,1.0,2.3,1,0,1
EMP0130,13,2025-02-07,0.909,31.6,6.9,7.7,7.1,1.0,1.6,8.6,1.4,1.0,4.3,1.0,1,1,0
EMP0130,14,2025-02-14,0.871,35.6,5.0,7.7,6.7,3.9,1.0,8.3,1.8,1.0,1.1,3.3,1,0,0
EMP0130,15,2025-02-21,0.868,29.7,5.3,3.2,7.5,1.0,1.7,8.0,1.0,1.3,6.7,2.3,1,1,0
EMP0130,16,2025-02-28,0.98,49.6,4.9,10.0,7.6,1.0,1.0,10.0,2.3,1.0,1.7,2.7,2,0,0
EMP0130,17,2025-03-07,1.0,32.2,5.6,6.4,7.3,1.3,1.0,10.0,1.0,1.0,3.0,1.5,1,0,0
EMP0130,18,2025-03-14,1.0,29.9,6.0,9.0,8.8,1.0,1.0,9.8,1.0,1.0,3.9,1.0,3,0,1
EMP0130,19,2025-03-21,1.0,34.2,7.2,6.6,10.0,1.0,1.0,10.0,1.0,1.0,1.5,1.7,0,0,1
EMP0130,20,2025-03-28,1.0,33.0,8.7,5.6,5.9,1.2,1.0,10.0,1.0,1.0,1.0,1.0,3,0,1
EMP0130,21,2025-04-04,1.0,41.4,4.2,5.3,4.7,1.0,1.0,10.0,1.0,1.0,4.0,1.6,1,1,0
EMP0130,22,2025-04-11,1.0,32.2,5.2,6.7,5.1,1.0,1.0,9.7,1.0,1.0,2.0,3.2,1,0,1
EMP0130,23,2025-04-18,1.0,43.8,5.5,7.6,9.8,1.0,1.0,10.0,1.0,1.0,1.5,1.0,2,2,0
EMP0130,24,2025-04-25,0.977,35.3,6.7,5.2,8.3,1.0,1.6,9.5,1.0,1.0,2.8,2.7,0,1,0
EMP0130,25,2025-05-02,0.971,27.0,4.4,7.8,4.7,1.0,1.5,10.0,1.0,1.0,6.8,1.3,2,0,0
EMP0130,26,2025-05-09,0.958,33.3,5.8,6.9,6.9,1.0,1.0,10.0,1.8,1.0,4.5,3.0,0,0,0
EMP0130,27,2025-05-16,0.993,32.0,5.4,7.3,6.1,1.0,1.0,10.0,1.7,1.0,3.5,1.0,1,0,0
EMP0130,28,2025-05-23,0.932,37.9,5.0,5.9,7.5,1.9,1.0,9.1,1.0,1.0,4.5,3.2,1,0,0
EMP0130,29,2025-05-30,0.901,39.1,6.6,8.6,8.6,1.0,1.0,10.0,2.2,1.0,2.8,4.7,2,0,0
EMP0130,30,2025-06-06,0.928,35.0,7.3,8.2,7.1,1.4,1.9,9.3,1.0,1.0,1.0,1.5,2,0,0
EMP0130,31,2025-06-13,0.999,32.2,6.6,8.8,7.5,1.0,2.4,8.2,1.0,1.0,2.6,1.0,2,0,0
EMP0130,32,2025-06-20,1.0,42.3,6.6,5.4,6.2,1.0,1.0,9.8,1.2,1.0,3.7,1.4,2,1,0
EMP0130,33,2025-06-27,1.0,27.4,5.9,6.8,6.2,1.0,1.0,9.3,1.0,1.0,1.0,1.0,4,1,0
EMP0130,34,2025-07-04,0.856,36.2,5.1,7.1,8.1,2.3,1.2,8.1,1.0,1.0,2.3,3.1,5,1,0
EMP0130,35,2025-07-11,0.758,31.8,4.3,4.6,7.7,1.7,2.3,7.8,1.2,1.0,4.8,3.9,1,0,0
EMP0130,36,2025-07-18,0.664,32.1,7.0,8.4,7.3,4.6,4.5,6.8,2.4,1.8,5.0,4.7,2,0,0
EMP0130,37,2025-07-25,0.563,38.6,6.0,5.5,6.1,4.2,5.1,6.2,5.2,2.8,7.4,6.8,2,0,0
EMP0130,38,2025-08-01,0.544,35.4,3.3,5.7,6.1,5.0,5.7,4.6,3.7,3.1,5.1,5.8,4,0,0
EMP0130,39,2025-08-08,0.477,34.4,6.3,7.5,3.4,5.4,5.3,4.4,6.2,5.8,6.2,6.4,3,1,0
EMP0130,40,2025-08-15,0.462,38.7,3.2,5.5,6.2,7.1,5.4,5.0,6.8,4.5,5.2,6.6,2,0,0
EMP0130,41,2025-08-22,0.382,40.2,4.2,7.0,8.1,7.5,7.5,4.7,6.9,5.3,7.0,4.2,0,0,0
EMP0130,42,2025-08-29,0.479,44.6,6.9,7.1,9.5,6.4,4.9,5.1,5.6,2.9,4.6,5.5,1,0,0
EMP0130,43,2025-09-05,0.466,40.4,6.0,7.7,6.4,4.9,3.6,5.3,3.9,5.7,6.4,6.4,0,1,0
EMP0130,44,2025-09-12,0.512,33.5,4.9,4.7,9.4,3.3,5.4,3.7,4.7,3.7,5.2,5.7,1,0,0
EMP0130,45,2025-09-19,0.578,40.8,5.0,6.5,5.6,4.3,3.9,4.9,3.4,3.4,3.6,5.6,2,0,0
EMP0130,46,2025-09-26,0.655,36.5,7.1,8.5,6.0,2.3,2.3,4.8,4.8,3.0,2.1,6.1,0,1,0
EMP0130,47,2025-10-03,0.666,36.3,5.9,4.8,5.3,3.8,4.1,5.1,2.8,3.0,3.8,4.1,1,0,0
EMP0130,48,2025-10-10,0.74,42.6,5.7,5.8,5.6,2.9,1.4,6.2,1.9,1.3,3.8,2.4,3,0,0
EMP0130,49,2025-10-17,0.818,35.0,6.6,4.0,5.1,1.8,2.4,7.4,1.1,1.0,3.4,2.8,0,1,0
EMP0130,50,2025-10-24,0.825,39.6,6.5,7.5,6.1,2.0,1.2,8.6,1.0,1.0,3.8,2.8,1,0,0
EMP0130,51,2025-10-31,0.827,41.9,6.9,5.2,7.1,2.0,2.1,6.6,1.0,1.0,1.8,5.0,1,4,0
EMP0130,52,2025-11-07,0.816,29.4,4.1,5.0,9.4,1.0,2.0,8.2,1.9,1.0,4.5,3.1,1,0,0
EMP0131,1,2024-11-15,0.563,43.6,7.2,5.2,6.2,5.2,3.3,4.5,5.2,4.5,6.7,6.4,1,0,1
EMP0131,2,2024-11-22,0.556,40.2,7.6,7.8,5.5,5.2,5.0,5.3,2.0,4.1,6.3,6.0,1,0,0
EMP0131,3,2024-11-29,0.651,47.6,6.7,8.8,5.8,3.7,3.7,7.6,3.5,2.8,6.7,4.4,2,0,0
EMP0131,4,2024-12-06,0.796,42.7,6.1,7.4,7.8,1.1,2.4,6.0,1.0,1.0,2.9,3.4,1,1,0
EMP0131,5,2024-12-13,0.978,49.6,5.8,7.8,5.7,1.0,1.0,10.0,1.0,1.0,1.6,1.9,1,0,0
EMP0131,6,2024-12-20,1.0,48.8,5.6,9.7,7.5,1.0,1.0,10.0,1.0,1.0,4.4,1.1,2,1,0
EMP0131,7,2024-12-27,1.0,44.9,7.0,6.5,8.1,1.0,1.0,10.0,2.6,1.0,1.0,2.3,6,0,0
EMP0131,8,2025-01-03,1.0,45.0,6.3,4.4,8.7,1.0,1.0,9.8,2.4,1.0,3.0,1.1,1,0,0
EMP0131,9,2025-01-10,1.0,51.6,5.6,7.5,6.7,1.0,1.0,10.0,1.0,1.0,2.2,2.3,5,0,1
EMP0131,10,2025-01-17,1.0,55.9,7.0,5.1,7.1,1.0,1.4,10.0,1.0,1.0,1.0,1.1,3,0,0
EMP0131,11,2025-01-24,0.939,40.0,4.8,7.2,5.8,1.1,1.1,8.4,1.0,1.0,5.4,1.1,1,1,0
EMP0131,12,2025-01-31,1.0,55.5,5.2,5.6,5.9,1.0,2.2,10.0,1.0,1.0,4.8,1.3,4,1,0
EMP0131,13,2025-02-07,1.0,52.1,4.8,8.9,8.5,1.1,1.0,8.2,1.0,1.0,1.2,1.8,1,1,0
EMP0131,14,2025-02-14,1.0,42.7,10.0,5.8,8.5,1.0,1.0,9.0,1.0,1.0,5.4,1.2,2,2,1
EMP0131,15,2025-02-21,1.0,45.4,4.9,7.8,6.4,1.0,1.0,10.0,1.0,1.0,2.3,1.5,1,1,1
EMP0131,16,2025-02-28,1.0,45.8,5.8,7.4,6.2,1.0,1.0,9.8,1.0,1.0,4.4,2.5,2,1,0
EMP0131,17,2025-03-07,1.0,49.5,5.2,4.6,6.6,1.0,2.5,10.0,1.0,1.0,1.9,1.9,2,1,0
EMP0131,18,2025-03-14,1.0,55.8,7.3,9.5,5.4,1.0,1.1,9.7,1.0,1.0,1.0,2.4,3,0,0
EMP0131,19,2025-03-21,1.0,45.1,5.5,8.3,9.8,1.0,1.0,10.0,1.0,1.0,1.0,1.0,2,2,0
EMP0131,20,2025-03-28,1.0,42.7,7.8,8.5,7.1,1.1,1.0,10.0,1.0,1.0,3.3,3.5,1,1,1
EMP0131,21,2025-04-04,1.0,51.1,3.8,8.1,5.4,1.0,1.0,10.0,1.0,1.0,1.0,3.0,2,1,0
EMP0131,22,2025-04-11,1.0,46.8,6.4,7.8,5.6,1.0,1.0,10.0,1.0,1.0,3.0,2.4,0,2,0
EMP0131,23,2025-04-18,1.0,51.3,4.7,8.6,8.6,1.0,1.9,10.0,1.0,1.0,3.1,1.7,2,0,0
EMP0131,24,2025-04-25,1.0,46.3,5.8,8.4,4.8,1.0,1.3,10.0,1.0,1.0,1.9,2.9,2,0,0
EMP0131,25,2025-05-02,1.0,49.7,4.2,5.1,6.8,1.0,2.8,9.5,1.0,1.0,1.0,2.3,0,2,0
EMP0131,26,2025-05-09,1.0,44.5,5.9,4.2,5.1,1.1,2.2,8.5,1.0,1.0,1.0,3.2,2,0,0
EMP0131,27,2025-05-16,1.0,50.4,6.8,7.6,6.2,1.0,1.0,10.0,1.0,1.0,6.0,1.4,2,0,0
EMP0131,28,2025-05-23,1.0,49.1,7.0,8.3,6.2,1.0,1.8,9.6,1.0,1.0,1.0,1.5,1,0,0
EMP0131,29,2025-05-30,1.0,46.2,3.4,4.0,6.0,1.0,1.0,9.7,1.0,1.0,1.0,3.5,3,2,1
EMP0131,30,2025-06-06,1.0,46.6,6.1,7.9,6.0,1.0,1.9,7.2,1.0,1.0,2.5,4.1,5,0,0
EMP0131,31,2025-06-13,1.0,46.9,5.4,8.0,6.9,1.0,1.0,10.0,1.0,1.0,2.4,1.4,0,0,0
EMP0131,32,2025-06-20,1.0,38.2,4.3,5.9,5.9,1.0,1.0,9.3,1.0,1.0,1.0,2.7,2,1,0
EMP0131,33,2025-06-27,1.0,37.3,4.8,7.4,8.2,1.0,1.8,9.7,1.0,1.0,1.9,1.0,3,1,1
EMP0131,34,2025-07-04,1.0,49.2,6.7,6.3,4.4,1.0,1.0,10.0,1.0,1.0,1.6,2.9,1,0,0
EMP0131,35,2025-07-11,1.0,46.0,5.5,8.3,4.6,1.3,1.0,10.0,1.0,1.0,3.2,2.4,2,1,0
EMP0131,36,2025-07-18,0.926,44.0,6.3,7.6,6.3,1.0,1.1,10.0,1.0,1.0,2.2,1.1,0,0,0
EMP0131,37,2025-07-25,1.0,52.3,8.2,4.4,8.1,1.0,1.0,10.0,1.4,1.0,2.1,1.4,1,0,1
EMP0131,38,2025-08-01,1.0,52.5,7.1,6.8,7.8,1.0,1.0,9.8,1.0,1.0,1.7,1.0,3,0,0
EMP0131,39,2025-08-08,1.0,48.4,4.0,5.8,8.2,1.0,1.0,10.0,1.0,1.0,1.0,1.5,4,2,0
EMP0131,40,2025-08-15,0.95,50.3,3.7,6.7,6.8,1.0,1.0,9.0,1.0,1.0,1.0,2.0,0,0,0
EMP0131,41,2025-08-22,1.0,47.4,6.5,7.8,5.6,1.0,1.0,9.2,1.0,1.0,4.4,2.6,2,0,1
EMP0131,42,2025-08-29,1.0,52.6,5.7,7.4,6.2,1.0,1.0,10.0,1.0,1.0,2.4,2.2,2,1,0
EMP0131,43,2025-09-05,1.0,39.9,5.8,9.0,5.0,1.0,1.0,10.0,1.0,1.0,2.4,1.0,3,0,0
EMP0131,44,2025-09-12,1.0,47.2,6.1,8.0,8.2,1.0,1.0,10.0,1.0,1.0,2.4,3.3,0,1,0
EMP0131,45,2025-09-19,1.0,58.5,7.4,6.4,8.1,1.0,1.0,9.5,1.0,1.0,1.9,2.3,1,1,0
EMP0131,46,2025-09-26,1.0,49.9,5.1,5.4,5.5,1.7,1.0,8.9,1.0,1.0,2.0,2.6,1,0,0
EMP0131,47,2025-10-03,1.0,61.3,6.9,7.3,5.8,1.0,1.0,9.4,1.0,1.0,1.6,2.3,5,2,0
EMP0131,48,2025-10-10,1.0,37.7,6.3,6.5,8.0,1.7,1.0,9.3,1.0,1.0,1.0,1.0,4,0,1
EMP0131,49,2025-10-17,1.0,43.0,6.2,8.8,8.7,1.0,1.2,10.0,1.0,1.0,6.5,2.0,1,0,0
EMP0131,50,2025-10-24,1.0,51.1,2.3,6.9,7.8,1.0,1.0,10.0,1.6,1.0,1.0,3.3,0,0,0
EMP0131,51,2025-10-31,1.0,42.2,7.3,5.1,7.9,1.0,1.0,9.0,1.0,1.0,2.0,2.6,1,0,0
EMP0131,52,2025-11-07,0.945,48.2,6.5,8.8,8.1,1.0,1.2,10.0,1.4,1.0,2.5,2.7,2,0,0
EMP0132,1,2024-11-15,0.091,37.7,7.2,7.2,5.5,9.4,9.8,1.0,8.6,8.7,10.0,9.2,0,0,0
EMP0132,2,2024-11-22,0.164,33.6,8.5,6.8,8.1,9.2,10.0,1.8,8.7,9.1,8.2,7.3,0,0,0
EMP0132,3,2024-11-29,0.172,28.5,5.2,7.0,5.5,10.0,7.5,1.0,8.5,8.3,10.0,7.9,0,1,0
EMP0132,4,2024-12-06,0.282,34.9,6.6,6.0,5.4,6.3,7.1,1.0,5.4,7.0,6.3,7.4,0,0,0
EMP0132,5,2024-12-13,0.565,40.4,4.9,5.6,5.9,4.5,4.1,6.0,3.7,2.6,7.4,3.8,2,0,1
EMP0132,6,2024-12-20,0.717,33.5,7.4,7.3,6.7,3.2,2.5,7.2,1.7,1.3,4.6,4.4,1,0,0
EMP0132,7,2024-12-27,1.0,31.0,4.8,7.6,4.9,1.0,1.0,9.7,1.0,1.0,3.3,1.5,1,0,1
EMP0132,8,2025-01-03,0.906,24.8,5.9,8.1,5.7,1.1,2.8,9.8,3.0,1.0,3.3,2.3,0,1,0
EMP0132,9,2025-01-10,0.875,32.6,5.4,7.5,4.8,1.0,1.6,9.0,1.0,1.0,3.4,3.1,3,1,0
EMP0132,10,2025-01-17,0.917,27.8,10.0,6.8,7.0,1.0,1.0,9.7,1.3,1.0,4.4,3.0,2,0,0
EMP0132,11,2025-01-24,0.907,42.8,7.9,7.2,5.3,1.0,1.0,9.3,1.0,1.0,5.3,3.5,2,0,0
EMP0132,12,2025-01-31,0.964,47.0,6.5,6.5,7.4,1.0,1.0,9.0,1.0,1.0,3.9,1.5,0,1,0
EMP0132,13,2025-02-07,1.0,41.3,5.4,5.6,6.3,1.0,1.0,10.0,1.0,1.0,1.0,2.5,1,1,1
EMP0132,14,2025-02-14,1.0,37.7,5.1,8.2,10.0,1.0,1.2,9.4,1.0,1.0,2.7,2.5,3,0,0
EMP0132,15,2025-02-21,1.0,35.4,6.8,8.2,6.7,1.0,1.0,9.7,1.0,1.0,2.4,1.0,2,0,1
EMP0132,16,2025-02-28,0.97,38.1,4.7,5.0,6.4,1.2,1.0,10.0,1.0,1.0,1.0,3.6,1,0,0
EMP0132,17,2025-03-07,1.0,31.6,4.5,7.2,9.6,1.0,1.0,10.0,1.1,1.0,1.9,2.9,4,0,0
EMP0132,18,2025-03-14,1.0,31.7,6.9,6.5,3.9,1.6,1.3,9.7,1.0,1.0,3.1,1.0,2,0,0
EMP0132,19,2025-03-21,1.0,36.5,6.4,4.6,5.2,1.0,1.0,9.9,1.0,1.0,1.7,2.6,1,0,1
EMP0132,20,2025-03-28,1.0,36.5,6.9,7.2,6.7,1.0,1.0,9.4,2.2,1.0,2.6,1.7,4,2,0
EMP0132,21,2025-04-04,0.974,37.4,3.3,4.6,6.2,1.0,1.0,10.0,1.0,1.0,3.8,3.3,1,0,0
EMP0132,22,2025-04-11,1.0,37.0,6.5,9.4,6.2,1.0,1.0,10.0,1.3,1.0,2.0,1.4,2,0,1
EMP0132,23,2025-04-18,1.0,25.0,6.9,5.5,8.8,1.0,1.0,10.0,1.9,1.0,3.1,2.5,2,0,0
EMP0132,24,2025-04-25,0.996,40.5,4.6,7.1,7.3,1.0,1.0,10.0,1.0,1.0,1.9,1.5,3,1,0
EMP0132,25,2025-05-02,0.984,35.0,4.7,7.3,9.1,1.0,1.0,10.0,1.0,1.0,2.6,2.7,1,0,0
EMP0132,26,2025-05-09,0.944,39.9,7.3,6.7,8.7,1.0,1.0,8.3,1.0,1.0,4.5,4.2,1,2,0
EMP0132,27,2025-05-16,1.0,36.2,2.4,7.5,6.4,1.0,1.0,8.8,1.0,1.0,1.7,2.8,3,2,1
EMP0132,28,2025-05-23,0.883,37.8,6.0,8.5,7.9,2.4,1.0,9.5,2.5,1.0,6.2,3.2,3,1,0
EMP0132,29,2025-05-30,0.897,45.0,4.1,5.6,6.9,1.0,1.1,8.7,1.2,1.0,1.0,2.0,1,0,0
EMP0132,30,2025-06-06,0.886,33.1,5.1,8.5,7.4,1.3,1.0,9.7,1.0,1.0,1.4,2.4,1,0,0
EMP0132,31,2025-06-13,0.938,35.1,4.6,8.3,5.8,2.6,1.0,7.9,1.0,1.0,1.4,3.3,2,1,0
EMP0132,32,2025-06-20,1.0,33.5,5.8,7.3,6.7,1.5,1.0,10.0,1.0,1.0,4.7,2.9,2,0,0
EMP0132,33,2025-06-27,1.0,39.0,6.8,7.7,7.7,1.0,1.0,9.5,1.1,1.0,4.0,2.2,5,0,0
EMP0132,34,2025-07-04,0.893,37.0,6.3,6.8,7.3,1.0,1.2,8.9,1.7,1.0,3.9,1.4,2,0,0
EMP0132,35,2025-07-11,0.738,34.1,4.0,7.2,5.2,2.7,1.5,8.0,2.0,1.2,4.8,5.0,3,2,0
EMP0132,36,2025-07-18,0.69,34.3,5.6,8.6,6.7,1.1,4.2,7.1,4.8,1.0,5.4,4.7,1,2,0
EMP0132,37,2025-07-25,0.64,34.1,6.5,2.3,8.2,3.6,3.1,7.2,2.7,4.1,6.0,6.3,2,0,0
EMP0132,38,2025-08-01,0.485,27.6,6.4,9.2,6.9,4.3,6.0,5.5,6.2,5.2,8.4,6.3,0,1,0
EMP0132,39,2025-08-08,0.39,37.2,6.6,7.0,7.6,6.5,6.4,4.0,9.3,5.4,8.7,7.2,0,0,0
EMP0132,40,2025-08-15,0.377,31.6,6.5,5.8,5.7,8.1,5.3,3.9,5.3,5.8,6.0,6.7,1,0,0
EMP0132,41,2025-08-22,0.278,35.9,4.8,8.8,7.7,7.6,7.4,2.1,10.0,5.9,10.0,7.3,0,0,0
EMP0132,42,2025-08-29,0.308,38.4,7.2,5.2,6.5,6.8,7.8,2.5,6.1,6.7,6.4,9.5,0,0,0
EMP0132,43,2025-09-05,0.421,33.7,7.8,3.6,5.8,6.6,5.8,4.1,3.0,4.6,5.6,6.9,0,0,0
EMP0132,44,2025-09-12,0.529,32.5,9.2,10.0,3.5,4.0,2.3,6.0,6.0,3.7,5.3,6.6,1,1,0
EMP0132,45,2025-09-19,0.589,37.1,5.6,6.9,9.7,3.4,2.1,7.3,4.9,1.0,7.0,5.9,0,0,0
EMP0132,46,2025-09-26,0.989,39.1,4.8,7.8,7.2,1.0,1.4,8.8,1.0,1.0,1.1,2.5,2,1,1
EMP0132,47,2025-10-03,0.972,31.0,7.4,7.5,6.4,1.0,1.0,9.6,1.0,1.0,5.9,2.7,4,0,0
EMP0132,48,2025-10-10,1.0,24.6,6.2,6.0,7.9,1.7,1.0,10.0,1.0,1.0,2.1,2.1,1,1,1
EMP0132,49,2025-10-17,1.0,34.1,7.4,7.9,5.7,1.0,1.0,9.4,1.0,1.0,1.0,2.1,2,2,0
EMP0132,50,2025-10-24,0.994,33.7,4.7,5.9,6.1,1.0,1.0,10.0,1.0,1.0,2.9,1.7,3,0,0
EMP0132,51,2025-10-31,1.0,38.2,7.4,6.4,4.8,1.1,1.0,9.1,1.0,1.0,1.0,2.3,1,0,0
EMP0132,52,2025-11-07,0.905,34.2,4.1,6.6,6.8,1.0,1.3,10.0,1.0,1.0,1.0,2.8,2,0,0
EMP0133,1,2024-11-15,0.355,50.1,4.9,6.3,5.9,6.6,7.2,1.9,4.3,5.4,6.5,7.0,1,0,0
EMP0133,2,2024-11-22,0.383,49.2,4.7,5.9,7.9,5.1,6.9,5.3,7.0,3.9,7.6,7.5,0,0,0
EMP0133,3,2024-11-29,0.473,58.7,3.9,4.9,10.0,5.7,4.3,4.1,8.3,4.4,7.3,7.0,1,0,0
EMP0133,4,2024-12-06,0.703,50.4,5.8,6.4,8.2,3.0,2.7,6.9,3.3,2.2,6.7,5.0,2,1,0
EMP0133,5,2024-12-13,1.0,39.5,5.5,6.2,9.2,1.0,1.0,10.0,2.3,1.0,2.7,2.3,2,0,1
EMP0133,6,2024-12-20,1.0,47.5,8.2,6.1,7.4,1.0,1.0,9.0,1.0,1.0,3.6,2.8,1,0,0
EMP0133,7,2024-12-27,1.0,48.5,4.0,2.3,6.6,1.0,1.0,9.7,2.2,1.0,5.1,1.9,2,0,0
EMP0133,8,2025-01-03,0.882,43.6,1.9,8.8,8.5,1.0,2.9,10.0,2.1,1.0,2.1,3.7,2,0,0
EMP0133,9,2025-01-10,1.0,51.4,6.0,8.5,5.4,1.0,1.0,8.5,1.0,1.0,1.0,2.3,2,0,0
EMP0133,10,2025-01-17,1.0,51.0,7.6,8.4,6.3,1.0,1.9,10.0,2.8,1.0,3.0,1.3,0,1,0
EMP0133,11,2025-01-24,1.0,49.8,4.4,6.0,8.9,1.0,1.0,10.0,1.0,1.0,2.0,2.0,4,1,0
EMP0133,12,2025-01-31,1.0,50.9,5.9,6.4,8.3,1.0,1.0,9.6,1.5,1.0,3.9,1.9,4,1,0
EMP0133,13,2025-02-07,1.0,53.8,8.1,5.6,7.0,1.0,2.5,8.5,1.0,1.0,1.0,2.2,4,0,0
